Word,Polarity,Intensity,SubjectivityType,SubjectivityPolarity
예술;적,POS,Medium,Judgment,POS
예술의전당;관계자,NEG,Medium,Judgment,NEG
예술;품,NEG,Medium,Argument,POS
예전;의,POS,Medium,Judgment,POS
예정;이,POS,Medium,Intention,POS
옛;말씀,POS,Medium,Judgment,POS
옛;시절,POS,Medium,Emotion,POS
옛글;은,NEG,Medium,Argument,POS
온;욕심,NEG,Medium,Argument,POS
온;듯,POS,Medium,Judgment,POS
올;때,NEUT,Medium,Argument,POS
온;것,POS,Medium,Argument,POS
온기;나길,POS,High,Judgment,POS
오던;사항,POS,Medium,Argument,POS
오았;는지,POS,High,Judgment,POS
오았;다,NEUT,Low,Argument,POS
오늘날;거대,COMP,Medium,Argument,POS
오늘날;거대하,COMP,Medium,Argument,POS
오랜;사색,POS,High,Judgment,POS
오랜;시간,NEG,High,Judgment,NEG
오랫동안;잊,NEG,Low,Judgment,NEG
오랫동안;잊고,NEG,Low,Judgment,NEG
오른;손목,POS,Low,Argument,POS
오만이;자,NEG,Medium,Judgment,NEG
오빠;보,POS,Medium,Argument,POS
오빠;보러,POS,Medium,Argument,POS
오;판하,NEG,Medium,Judgment,NEG
오히려;건강,POS,Medium,Argument,POS
오히려;깊,NEG,High,Speculation,NEG
오히려;깊게,NEG,High,Speculation,NEG
오히려;훨씬,POS,Medium,Judgment,POS
옥살이;를,POS,Medium,Intention,POS
온;가족,POS,Medium,Judgment,POS
온나라;를,NEG,Medium,Judgment,NEG
온기;를,POS,Medium,Judgment,POS
온통;다리,NEG,Low,Judgment,NEG
올리;게,POS,Medium,Judgment,POS
올;리기,NEG,Medium,Judgment,NEG
옮기어;읽,POS,Medium,Argument,POS
옷;잘,POS,Medium,Judgment,POS
옹호;하,NEUT,Medium,Judgment,NEUT
옹호;하는,NEG,Medium,Judgment,NEG
와;현실,POS,Medium,Argument,POS
와;관심,POS,Medium,Emotion,POS
와;궤변,NEG,High,Judgment,NEG
와;뭇,NEUT,Low,Argument,POS
와;사회,NEG,High,Judgment,POS
와;삶,POS,Medium,Judgment,POS
와;생선,NEUT,Medium,Argument,POS
와;암흑,POS,Medium,Argument,POS
와;연기,POS,Medium,Argument,POS
와;정신,NEG,Low,Judgment,NEG
와;존귀,POS,Medium,Judgment,POS
와;지,NEG,Medium,Argument,POS
와;지적,NEG,Medium,Argument,POS
와;채소,POS,Medium,Judgment,POS
와카;메라,POS,Medium,Judgment,POS
와;환호,POS,Medium,Judgment,POS
와;같,NEUT,Medium,Judgment,POS
와;같은,NEUT,Medium,Judgment,NEUT
와;따로,NEUT,Medium,Argument,POS
와;무관,NEG,Medium,Argument,POS
와;사귀,NEG,High,Emotion,NEG
와아;울러,NONE,None,Others,POS
와;크,NEG,Low,Judgment,NEG
와;크게,NEG,Low,Judgment,NEG
왁자지껄;하,POS,Medium,Judgment,POS
완비;하,POS,Medium,Judgment,POS
완전하;았,NEG,Medium,Judgment,NEG
완전히;자기,POS,Medium,Judgment,POS
왕년;의,POS,Low,Judgment,POS
왕;성하,POS,Medium,Judgment,POS
왕성;한,POS,Medium,Judgment,POS
왕실;의,NEG,Low,Judgment,NEG
왜;그렇,NEG,High,Argument,POS
왜;그렇게,NEG,High,Argument,POS
외국;에,NEG,High,Judgment,NEG
외국;에서,POS,Medium,Argument,POS
외국;에서는,POS,Medium,Argument,POS
외길;인생,POS,Low,Judgment,POS
외롭;었,POS,Medium,Argument,POS
외면;받,NEG,Medium,Judgment,NEG
외면;받게,NEG,Medium,Judgment,NEG
외제;에,POS,High,Judgment,POS
요구;하,NEG,Medium,Argument,POS
요리학;원,POS,Medium,Judgment,POS
요원;들,POS,Low,Argument,POS
요인;이,POS,Medium,Judgment,POS
요지경;의,NEG,Medium,Judgment,NEG
요청;되,POS,High,Intention,POS
욕;튀어나오,NEG,High,Argument,POS
욕;튀어나오게,NEG,High,Argument,POS
욕망;을,NEG,Low,Argument,POS
욕망;이,NEG,Low,Judgment,NEG
욕심;에서,NEG,Low,Argument,POS
욕심;에서가,NEG,Low,Argument,POS
욕심;쟁이,NEG,Medium,Judgment,NEUT
욕심;내,POS,Medium,Argument,POS
욕심;내고,POS,Medium,Argument,POS
용;서하,NEG,Medium,Argument,POS
용서;하아,NEG,Medium,Argument,POS
용인;될,NEG,Medium,Judgment,NEG
용품;싸,POS,Medium,Argument,POS
용품;싸게,POS,Medium,Argument,POS
우뚝;하,POS,Medium,Judgment,POS
우뚝;한,POS,Medium,Judgment,POS
우려;가,NEG,Medium,Emotion,NEUT
우려;되,NEG,Medium,Emotion,NEUT
우려;를,NEG,Medium,Emotion,NEG
우려;의,NEG,High,Emotion,NEG
우려;하,NEG,Medium,Judgment,NEG
우리;고유,POS,Medium,Judgment,POS
우린;무엇,COMP,Medium,Speculation,POS
우린;어디,COMP,Medium,Speculation,POS
우리나라;의,POS,Low,Argument,POS
우리;노래,POS,Medium,Judgment,POS
우리;들,NEUT,Medium,Argument,POS
우리;를,NEG,Medium,Argument,POS
우리;모두,POS,Medium,Intention,POS
우리;삶,POS,Medium,Argument,POS
우리;식탁,NEG,Medium,Judgment,NEG
우리;의,NEG,Medium,Judgment,NEG
우리말;로,POS,Medium,Argument,POS
우;선하,NEG,Low,Judgment,NEG
우세;하,POS,Medium,Judgment,POS
우수;성,POS,Medium,Judgment,POS
우수상;을,POS,High,Judgment,POS
우연이;남발,NEG,Low,Judgment,NEG
우울;정신병,NEG,Medium,Judgment,NEG
우정;으로,POS,Medium,Emotion,POS
우주;적,POS,Medium,Judgment,POS
우호;관계,NEG,High,Judgment,NEG
운동;단체,NEG,Medium,Judgment,NEG
운동;에,POS,Medium,Judgment,POS
운동;에크,POS,Medium,Judgment,POS
운동;을,NEG,Medium,Judgment,NEG
운동;이,NEG,High,Judgment,NEG
운;보답,POS,Medium,Judgment,POS
운;항하,NEG,Medium,Argument,POS
운항;하시,NEG,Medium,Argument,POS
울;모두,POS,Medium,Argument,POS
울;다,COMP,Medium,Emotion,COMP
울;시,POS,Medium,Argument,POS
울리;던,NEG,Medium,Judgment,NEG
울릴;경우,NEUT,Medium,Argument,POS
울림;으로,POS,Medium,Judgment,POS
울음;을,POS,Medium,Argument,POS
울음;이,POS,Medium,Argument,POS
울트라;매니아,POS,Medium,Argument,POS
움직임;없,POS,Medium,Judgment,POS
움직임;을,POS,Medium,Judgment,POS
움직임;이,POS,Medium,Judgment,POS
움직임;이일,POS,Medium,Judgment,POS
웃다;울,COMP,Medium,Emotion,COMP
웃기;고,POS,Medium,Judgment,POS
웃음;이,POS,Medium,Judgment,POS
웅비;의,POS,Medium,Judgment,POS
원;을,NEG,Low,Judgment,NEG
원;의,POS,High,Judgment,POS
원;이나,NEG,High,Judgment,NEG
원래;배,POS,Low,Argument,POS
원;만하,POS,Medium,Judgment,POS
원천;이,POS,Medium,Judgment,POS
원칙;으로,POS,Medium,Intention,POS
월;부터,POS,Medium,Judgment,POS
웬;만,POS,Low,Judgment,POS
위;에,NEG,Medium,Argument,POS
위기;를,NEG,High,Judgment,NEUT
위기;에,NEG,Medium,Judgment,NEG
위기;의식,NEG,Medium,Emotion,NEG
위기;감,NEG,High,Emotion,NEG
위반;혐의,NEG,None,Judgment,NEG
위상;을,NEUT,Medium,Judgment,COMP
위시;하,NONE,None,Others,POS
위원;참여,POS,Medium,Argument,POS
위주;로,NEG,Low,Judgment,NEG
위치;를,POS,Medium,Judgment,POS
위통;등,NEUT,Medium,Argument,POS
위한;노력,POS,Medium,Intention,POS
위;하아,POS,Medium,Judgment,POS
위헌;소지,NEG,High,Judgment,NEG
위험;많,NEUT,High,Argument,POS
위험;많다,NEUT,High,Argument,POS
위험성;이,NEG,Medium,Judgment,NEG
위험;이,NEG,Medium,Judgment,NEG
위협;받,NEG,High,Judgment,NEG
위협;하,NEG,High,Judgment,NEG
유감;스럽,NEG,High,Emotion,NEG
유공;자,NEG,Low,Argument,POS
유기;를,NEG,Medium,Judgment,NEG
유기;적,POS,Medium,Judgment,POS
유난;을,POS,Medium,Judgment,POS
유;달리,NEG,Medium,Judgment,NEG
유동;고객,POS,High,Judgment,POS
유리;눈,NEG,Medium,Argument,POS
유민;의,POS,Medium,Judgment,POS
유사성;과,NEG,High,Argument,POS
유수;의,POS,High,Judgment,POS
유;연하,POS,Medium,Judgment,POS
유일;한,POS,Medium,Judgment,POS
유적;이,POS,Medium,Judgment,POS
유지시;키,NEG,Low,Argument,POS
유지;시키는,NEG,Low,Argument,POS
유;지하,NEG,Low,Argument,POS
유치원;어린이,POS,Medium,Judgment,POS
유학;시절,POS,Medium,Argument,POS
유;해하,NEG,Medium,Judgment,NEG
유해;한,NEG,Medium,Judgment,NEG
유행;이,POS,Medium,Judgment,POS
유행;이었,POS,Medium,Judgment,POS
유행;하,POS,Medium,Judgment,POS
유행;가책,NEUT,Low,Argument,POS
유효;하,POS,Medium,Judgment,POS
윤전기;노동자,NEG,Medium,Argument,POS
으;나앞,POS,Medium,Argument,POS
으로가;네,NEUT,Low,Argument,POS
으로가;는,NEG,Medium,Argument,POS
으로가;득,NEUT,High,Judgment,NEUT
으로가;득차,NEUT,High,Judgment,NEUT
으로;가슴,POS,High,Emotion,POS
으로;간주,NEG,Low,Judgment,NEG
으로;강화,POS,Medium,Judgment,POS
으로;관광객,NEUT,Low,Argument,POS
으로;권,POS,Medium,Judgment,POS
으;로그,COMP,Medium,Argument,POS
으로;그리고,NEG,Medium,Judgment,NEG
으로;기대,POS,Medium,Speculation,POS
으로;기대되,POS,Medium,Speculation,POS
으로;꼽히,POS,Medium,Judgment,POS
으로;나타나,POS,Medium,Judgment,POS
으로;남,NEG,Medium,Judgment,NEG
으로;남았,NEG,Medium,Judgment,NEG
으로는;처음,POS,Medium,Judgment,POS
으로;다가오,POS,High,Judgment,POS
으로;단맛,POS,Medium,Argument,POS
으로;단정,NEG,Medium,Judgment,NEG
으로;돌아가,NEG,Medium,Argument,POS
으로;돕,POS,High,Judgment,POS
으로;떠나,NEUT,Low,Argument,POS
으로;떠난,NEUT,Low,Argument,POS
으로;뛰,POS,Medium,Argument,POS
으로;멀,NEG,Low,Emotion,NEG
으로;밤,COMP,Medium,Judgment,COMP
으로;변하,POS,Medium,Judgment,POS
으로;보,NEG,Low,Argument,POS
으로;보면,NEG,Low,Argument,POS
으로;부족,NEG,Medium,Judgment,NEG
으로;부족하,NEG,Medium,Judgment,NEG
으로;송편,POS,Medium,Argument,POS
으로;숨,NEG,Medium,Emotion,NEG
으로;숨어,NEG,Medium,Emotion,NEG
으로;신속히,POS,Medium,Judgment,POS
으로;실현,POS,Medium,Judgment,POS
으로;실현되,POS,Medium,Judgment,POS
으로;알리,POS,Medium,Judgment,POS
으로;알리어,POS,Medium,Judgment,POS
으로;여기,POS,Medium,Judgment,POS
으로;연기,POS,Medium,Argument,POS
으로;유명,POS,Medium,Judgment,POS
으로;유명하,POS,Medium,Judgment,POS
으로;인,POS,Low,Argument,POS
으로;인하,POS,Low,Argument,POS
으로;읽히,POS,Medium,Speculation,POS
으로;입,NEG,Medium,Argument,POS
으로;자리,POS,Medium,Judgment,POS
으로;저,POS,Medium,Argument,POS
으로;전하,POS,Medium,Argument,POS
으로;제기,NEG,Medium,Judgment,NEG
으로;증명,POS,Low,Judgment,POS
으로;진단,NEG,Medium,Judgment,NEUT
으로;추정,POS,Medium,Speculation,POS
으로;파악,NEG,Medium,Judgment,NEG
으로;판명,POS,Medium,Judgment,NEUT
으로;팔리,NEG,Medium,Argument,POS
으로;팔리어,NEG,Medium,Argument,POS
으로;풀이,NEG,High,Argument,POS
으로;하나,POS,Medium,Emotion,POS
으로;하늘,NEUT,Medium,Judgment,NEUT
으로;한,COMP,Medium,Argument,POS
으로;항균,POS,Medium,Argument,POS
으로;해결,POS,Medium,Judgment,POS
으로;행동,NEG,High,Intention,POS
으로;확산,POS,Medium,Judgment,POS
으로;확산되,POS,Medium,Judgment,POS
으로;확인,NEG,Medium,Argument,POS
으로;활용,POS,Medium,Judgment,POS
으로부터;자유,NEG,Medium,Argument,POS
으로부터;자유롭,NEG,Medium,Argument,POS
으로서의;특성,POS,Medium,Judgment,POS
으;면안,POS,High,Argument,POS
으스스;하,NEG,Medium,Judgment,NEG
으;시,NEG,Low,Judgment,NEUT
으;신,NEG,Medium,Argument,POS
은;가족,POS,Medium,Judgment,POS
은것;같,NONE,None,Others,POS
은것;으로,NEG,High,Argument,POS
은것;이,NONE,None,Others,POS
은경;지,NEG,Medium,Argument,POS
은;관심,NEG,High,Judgment,NEG
은기;분,NEG,High,Emotion,NEUT
은꿈;이,COMP,Medium,Speculation,POS
은날;의,COMP,Medium,Speculation,POS
은;논란,NEG,Medium,Judgment,NEG
은땀;을,NEG,High,Judgment,NEG
은;마음,POS,Medium,Emotion,POS
은;모호,NEUT,Medium,Judgment,NEUT
은문;이,NEG,Low,Judgment,NEG
은;물건,POS,Low,Argument,POS
은;바닥,POS,Medium,Argument,POS
은벽;이,POS,Medium,Judgment,POS
은;부담,NEG,Medium,Judgment,NEG
은;사람,POS,Medium,Judgment,POS
은삶;을,POS,Medium,Judgment,POS
은섬;들,NEG,Medium,Argument,POS
은;셰익스피어,POS,Medium,Judgment,POS
은;손바닥,NEUT,Medium,Judgment,NEUT
은;시절,POS,Medium,Argument,POS
은;식민,NEG,Medium,Argument,POS
은;안개,NEUT,Medium,Judgment,NEUT
은;여성,NEG,Medium,Argument,POS
은;연극,POS,Medium,Judgment,POS
은영;화,POS,Medium,Judgment,POS
은;유행가,NEUT,Low,Argument,POS
은;의혹,NEG,High,Judgment,NEG
은;인기,POS,High,Judgment,POS
은인;기를,POS,High,Judgment,POS
은인;상,NEG,Medium,Judgment,NEG
은;일이,NEG,High,Judgment,NEG
은;입시,NEG,Medium,Judgment,NEG
은;자연,POS,Medium,Judgment,POS
은;장기,POS,Medium,Argument,POS
은책;이,POS,Medium,Judgment,POS
은;측면,POS,Medium,Judgment,POS
은;편이,POS,Medium,Judgment,POS
은;학생,NEG,Medium,Argument,POS
은;호감,POS,High,Emotion,POS
은;가장,POS,Medium,Argument,POS
은결;코,POS,High,Intention,POS
은골;이,NEG,Medium,Argument,POS
은;구체,POS,Medium,Judgment,POS
은;궁전,POS,Medium,Argument,POS
은궁;전집,POS,Medium,Argument,POS
은;그리,NEG,Medium,Judgment,NEG
은;금물,NEG,High,Argument,POS
은;기술,NEG,Medium,Judgment,NEG
은;꽃잎,POS,Low,Argument,POS
은;높,NEG,Medium,Speculation,NEG
은;높지,NEG,Medium,Speculation,NEG
은;다른,POS,High,Emotion,POS
은;당연하,NEG,Low,Agreement,POS
은;떠나,NEG,Medium,Argument,POS
은;많,NEG,Medium,Judgment,NEG
은;많지,NEG,Medium,Judgment,NEG
은;무슨,NEUT,Low,Argument,POS
은;묻히,NEG,Medium,Judgment,NEG
은;물론,NONE,None,Others,POS
은밖;에서,NEG,Medium,Argument,POS
은별;로,NEG,Medium,Argument,POS
은;북한,POS,Medium,Argument,POS
은;불결,NEG,Medium,Judgment,NEG
은불;결하,NEG,Medium,Judgment,NEG
은비;키,NEG,Medium,Argument,POS
은사;라지,NEG,Medium,Judgment,NEG
은;사실,POS,Medium,Argument,POS
은;쉽,NEG,Medium,Speculation,POS
은;아니,NEG,Medium,Judgment,POS
은알;고,POS,Medium,Argument,POS
은;어떻,NEG,Low,Argument,POS
은;없,NEG,Medium,Argument,NEUT
은;없었,NEG,Medium,Argument,POS
은우;리,POS,Medium,Argument,POS
은;이제,NEG,Medium,Argument,POS
은;있,POS,Low,Judgment,POS
은;자꾸,NEG,Medium,Argument,POS
은자;아,POS,Medium,Argument,POS
은;작품,COMP,Medium,Argument,POS
은;잘,NEG,Medium,Argument,POS
은;장터,POS,Medium,Judgment,POS
은;저절로,POS,Medium,Judgment,POS
은좀;들,POS,Medium,Argument,POS
은;죽음,NEG,Medium,Argument,POS
은지;적,NEG,Medium,Argument,POS
은;크,NEG,High,Speculation,POS
은하;지,NEG,Medium,Agreement,NEG
은;현재,NEG,Medium,Argument,POS
은;은,POS,Medium,Judgment,POS
은혜;를,POS,Medium,Judgment,POS
을;가능,NEG,Medium,Judgment,NEUT
을;가능성,NEG,Medium,Judgment,NEUT
을;것,NONE,None,Speculation,POS
을;계획,POS,Medium,Intention,POS
을;때,POS,Medium,Judgment,POS
을;만,POS,Medium,Judgment,POS
을;만하,POS,Medium,Judgment,POS
을;만큼,NONE,None,Others,POS
을;뿐,NONE,None,Others,POS
을;뿐이,NONE,None,Others,POS
을;생각,NEUT,Medium,Argument,POS
을;수,NONE,None,Judgment,POS
을;수가,NEG,Medium,Argument,POS
을;수단,NEG,Medium,Judgment,NEG
을;정도,NONE,None,Others,POS
을;터,NONE,None,Judgment,POS
을;필요,NEUT,Low,Judgment,POS
을;가르치,NEUT,Medium,Judgment,NEUT
을;가르치는,NEG,Medium,Judgment,NEG
을;가르칠,POS,Medium,Argument,POS
을;가지,NEUT,High,Judgment,NEUT
을;가진,NEUT,High,Judgment,NEUT
을;강의,NEG,Medium,Argument,POS
을;강조,NEUT,Medium,Judgment,NEUT
을;강화,POS,Medium,Judgment,POS
을;갖,POS,Medium,Judgment,POS
을;갖게,POS,Medium,Argument,POS
을;갖지,NEG,High,Judgment,NEG
을;갖추,POS,Medium,Judgment,POS
을;같이,POS,Low,Agreement,POS
을;개선,POS,Medium,Argument,POS
을;객관,POS,Medium,Argument,POS
을;거두,POS,High,Judgment,POS
을;걸어,POS,Medium,Argument,POS
을;게을리,NEG,Medium,Argument,POS
을;겪,NEG,Medium,Judgment,NEG
을;겪는,NEG,Medium,Judgment,NEG
을;결집,POS,Medium,Judgment,POS
을;계속,NEUT,Low,Argument,POS
을;고집,NEG,Medium,Judgment,NEG
을;고치,NEUT,Low,Argument,POS
을;고치는,NEUT,Low,Argument,POS
을;공급,POS,Low,Judgment,POS
을;공유,POS,Medium,Judgment,POS
을;교육,POS,Low,Argument,POS
을;극복,POS,Medium,Judgment,POS
을기;냥,NEG,Medium,Argument,POS
을기;대,POS,Medium,Speculation,POS
을기;대하,POS,Medium,Speculation,POS
을;기울이,NEG,High,Judgment,NEG
을;까먹,NEUT,Low,Argument,POS
을;깨,POS,Low,Argument,POS
을;깨고,POS,Low,Argument,POS
을;깨닫,NEUT,Medium,Judgment,POS
을;꼼꼼,POS,Medium,Judgment,POS
을;꼼꼼하,POS,Medium,Judgment,POS
을;꾸,NEUT,Medium,Argument,NEUT
을;꾸었,NEUT,Medium,Argument,NEUT
을;꿈꾸,NEG,Medium,Argument,POS
을;꿈꾸었,NEG,Medium,Argument,POS
을;끊,POS,Medium,Judgment,POS
을;끌,POS,Medium,Judgment,POS
을;끌어당기,POS,Medium,Judgment,POS
을;끝,POS,Medium,Argument,POS
을;나누,POS,Medium,Agreement,POS
을;나누어,POS,Medium,Argument,POS
을;나름,POS,Medium,Argument,POS
을;나타내,POS,High,Judgment,POS
을;낮추,NEUT,Medium,Judgment,POS
을;낮추는,NEG,Medium,Argument,POS
을;내,NEG,Medium,Argument,POS
을;내는,POS,Medium,Argument,POS
을;내놓,POS,Medium,Judgment,POS
을;내놓는,POS,Medium,Judgment,POS
을;내리,NEUT,Medium,Judgment,POS
을;내버리,NEG,High,Judgment,NEG
을;내포,NEG,Medium,Judgment,NEG
을;넘,NEG,High,Emotion,NEG
을;넘어서,POS,Medium,Argument,POS
을;높이,POS,Medium,Judgment,POS
을;놓,NEUT,Medium,Emotion,NEG
을;느끼,POS,Medium,Emotion,POS
을;늦추,POS,Medium,Intention,POS
을;늦추지,POS,Medium,Intention,POS
을;다,POS,High,Judgment,POS
을;다시,POS,Medium,Argument,POS
을;다시금,POS,High,Judgment,POS
을;다지,POS,Medium,Argument,POS
을;단행,POS,Medium,Judgment,POS
을;닫,NEG,High,Emotion,NEG
을;닫아,NEG,High,Emotion,NEG
을;담,POS,Medium,Judgment,POS
을;더,POS,Medium,Judgment,POS
을;던지,NEG,Medium,Argument,POS
을;덜,POS,Medium,Judgment,POS
을;덜어,POS,Medium,Judgment,POS
을;데리,NEG,Medium,Argument,POS
을;돈,NEG,Medium,Argument,POS
을;돌리,NEG,Medium,Judgment,NEG
을;돌리어,NEG,Medium,Judgment,NEG
을;되살리,POS,Medium,Judgment,POS
을;되찾,POS,High,Judgment,POS
을;두,NEG,High,Judgment,NEUT
을;두고,NEG,High,Judgment,NEG
을;뒤,NEG,Low,Argument,POS
을;듣,NEG,Medium,Judgment,NEUT
을;들,NEG,Low,Argument,POS
을;떠나,POS,Medium,Argument,POS
을;떠나지,POS,Medium,Argument,POS
을;떠오르,POS,Medium,Judgment,POS
을;떨,POS,Medium,Judgment,POS
을;떼,NEUT,Medium,Argument,POS
을;뜻,POS,Medium,Argument,POS
을;마시,NEG,Medium,Judgment,NEG
을;막,NEUT,Medium,Argument,POS
을;막는,POS,Medium,Argument,POS
을;막아,NEG,Medium,Argument,POS
을;만나,POS,Medium,Judgment,POS
을;만날,POS,Medium,Judgment,POS
을;만들,POS,Medium,Argument,POS
을;만들어,POS,Medium,Judgment,POS
을;만들었,POS,Medium,Argument,POS
을;말,POS,Medium,Argument,POS
을;망설이,NEG,High,Judgment,NEG
을;맞,NEG,Medium,Judgment,NEG
을;맞추,POS,Medium,Judgment,POS
을;먹,NEG,Low,Argument,POS
을;먹는,NEG,Low,Argument,POS
을;메우,POS,Medium,Judgment,POS
을;모으,POS,Medium,Judgment,POS
을;믿,NEG,Medium,Judgment,NEG
을;믿지,NEG,Medium,Judgment,NEG
을;바꾸,POS,Medium,Judgment,POS
을;받,POS,Medium,Judgment,POS
을;받고,NEG,Low,Argument,POS
을;받은,NEG,Medium,Judgment,NEG
을;받지,NEUT,Medium,Judgment,NEG
을;발표,POS,Medium,Argument,POS
을;밝히,POS,Medium,Intention,POS
을;밟,NEG,Medium,Judgment,NEG
을;방불,POS,Medium,Judgment,POS
을;방지,POS,Medium,Judgment,POS
을;백천,POS,High,Judgment,POS
을;벗,POS,Medium,Judgment,POS
을;보,NEG,Medium,Argument,POS
을;보내,COMP,Medium,Judgment,COMP
을;보이,NEG,Medium,Judgment,POS
을;보이어,NEUT,Low,Judgment,NEUT
을;보장,POS,Medium,Judgment,POS
을;본,NEG,High,Argument,POS
을;부수,COMP,Medium,Argument,POS
을불;빛,NEG,Medium,Judgment,NEG
을;불러일으키,POS,Medium,Judgment,POS
을;빚,POS,Medium,Argument,POS
을;빨,NEG,Low,Judgment,NEG
을;빨러,NEG,Low,Judgment,NEG
을;빼,POS,Medium,Judgment,POS
을;빼는,POS,Medium,Judgment,POS
을;빼놓,NEG,Medium,Judgment,NEG
을;빼앗기,NEG,Medium,Judgment,NEG
을사;랑,COMP,Medium,Speculation,POS
을;살,POS,Medium,Judgment,POS
을;상실,NEUT,Medium,Judgment,NEUT
을;석권,POS,High,Judgment,POS
을;설계,NEG,High,Argument,POS
을;세우,POS,Medium,Intention,POS
을;세우어,POS,Medium,Intention,POS
을;수없이,POS,Low,Judgment,POS
을시;도,POS,Medium,Judgment,POS
을시;도하,POS,Medium,Judgment,POS
을;쏟,POS,High,Judgment,POS
을;쓰,POS,Medium,Argument,POS
을;쓸,POS,Medium,Argument,POS
을;아끼,POS,Medium,Judgment,POS
을;아끼어,POS,Medium,Judgment,POS
을;안,NEG,Medium,Intention,NEG
을;알,POS,Medium,Judgment,POS
을;알리,POS,Medium,Judgment,POS
을;앓,NEUT,Medium,Judgment,NEUT
을;앓기,POS,Medium,Argument,POS
을;앗,NEG,High,Judgment,NEG
을;약화,POS,Medium,Judgment,POS
을어루만;지,POS,Medium,Judgment,POS
을;얻,POS,Medium,Judgment,POS
을;얻은,POS,Medium,Judgment,POS
을;열,POS,Medium,Argument,POS
을;열었,POS,Medium,Argument,POS
을;오히려,NEG,High,Speculation,NEG
을;올리,POS,Medium,Judgment,POS
을;요구,NEG,Medium,Argument,POS
을;울리,NEG,Medium,Judgment,NEG
을;움켜쥐,NEUT,Medium,Judgment,NEUT
을;위시,NONE,None,Others,POS
을유;지,NEG,Low,Argument,POS
을;이루,NEUT,Low,Judgment,POS
을;이루었,NEG,Medium,Argument,POS
을;이야기,POS,Medium,Judgment,POS
을;이용,POS,Medium,Judgment,POS
을;일삼,NEG,Medium,Agreement,NEG
을;일으키,NEG,Medium,Judgment,NEG
을;잃,NEG,High,Judgment,NEG
을;입,POS,Medium,Argument,POS
을;입자,POS,Medium,Argument,POS
을;입증,NEUT,Medium,Agreement,POS
을;입히,NEUT,High,Judgment,NEUT
을;잊,NEUT,Medium,Argument,POS
을;자극,POS,Medium,Judgment,POS
